Site,Date,Time,Time Zone,Measurement (MWh/h),Forecast (MWh/h),Uncertainty lower bound (MWh/h),Uncertainty upper bound (MWh/h)
Vermont (Billing Load),2017-06-25,00:00:00,EDT,564.18119,556.72926,528.51939,584.9391400000001
Vermont (Billing Load),2017-06-25,01:00:00,EDT,526.23954,518.30266,491.89784000000003,544.70748
Vermont (Billing Load),2017-06-25,02:00:00,EDT,501.76475999999997,495.0921,469.61148,520.57272
Vermont (Billing Load),2017-06-25,03:00:00,EDT,488.83553,482.02495,457.37912,506.67078
Vermont (Billing Load),2017-06-25,04:00:00,EDT,477.78082,474.40215,450.02214000000004,498.78215
Vermont (Billing Load),2017-06-25,05:00:00,EDT,475.02446,471.57444000000004,446.36233,496.78654000000006
Vermont (Billing Load),2017-06-25,06:00:00,EDT,476.48756,459.04360999999994,431.81883,486.26839
Vermont (Billing Load),2017-06-25,07:00:00,EDT,487.32388,475.81913,444.88165,506.75662
Vermont (Billing Load),2017-06-25,08:00:00,EDT,497.57334000000003,488.22393,453.7776,522.6702700000001
Vermont (Billing Load),2017-06-25,09:00:00,EDT,502.16186,498.17555999999996,463.16725,533.1838700000001
Vermont (Billing Load),2017-06-25,10:00:00,EDT,501.61647,504.40621,466.80104000000006,542.01137
Vermont (Billing Load),2017-06-25,11:00:00,EDT,501.24919000000006,502.3169,462.1265,542.50731
Vermont (Billing Load),2017-06-25,12:00:00,EDT,520.99744,501.41188,459.26645,543.5573
Vermont (Billing Load),2017-06-25,13:00:00,EDT,539.87359,502.92425999999995,459.88205,545.9664700000001
Vermont (Billing Load),2017-06-25,14:00:00,EDT,534.06506,505.36999000000003,462.09290999999996,548.64706
Vermont (Billing Load),2017-06-25,15:00:00,EDT,533.27611,515.729,472.55564000000004,558.9023599999999
Vermont (Billing Load),2017-06-25,16:00:00,EDT,543.0301099999999,533.7982,490.1925,577.40391
Vermont (Billing Load),2017-06-25,17:00:00,EDT,565.54415,563.07835,520.18875,605.96795
Vermont (Billing Load),2017-06-25,18:00:00,EDT,602.39541,600.0967,558.79401,641.39939
Vermont (Billing Load),2017-06-25,19:00:00,EDT,635.08969,630.3507099999999,593.20315,667.49828
Vermont (Billing Load),2017-06-25,20:00:00,EDT,650.6263799999999,645.68667,613.13869,678.23465
Vermont (Billing Load),2017-06-25,21:00:00,EDT,646.00919,654.2338599999999,623.96069,684.50703
Vermont (Billing Load),2017-06-25,22:00:00,EDT,634.0043900000001,630.52078,601.43288,659.6086799999999
Vermont (Billing Load),2017-06-25,23:00:00,EDT,586.37079,576.5883200000001,548.70821,604.46843
Vermont (Billing Load),2017-06-26,00:00:00,EDT,533.60724,533.13415,508.31777,557.95054
Vermont (Billing Load),2017-06-26,01:00:00,EDT,505.01390999999995,491.48322,467.44558,515.5208700000001
Vermont (Billing Load),2017-06-26,02:00:00,EDT,487.63087,474.46617000000003,451.16232,497.77000999999996
Vermont (Billing Load),2017-06-26,03:00:00,EDT,476.75437,465.81922000000003,442.83232000000004,488.80611
Vermont (Billing Load),2017-06-26,04:00:00,EDT,473.81861,463.65365,440.18242000000004,487.12487000000004
Vermont (Billing Load),2017-06-26,05:00:00,EDT,482.3542,474.82399000000004,449.98305999999997,499.66492
Vermont (Billing Load),2017-06-26,06:00:00,EDT,512.62258,492.33637000000004,465.68762000000004,518.98511
Vermont (Billing Load),2017-06-26,07:00:00,EDT,562.11482,556.63771,527.6592400000001,585.61617
Vermont (Billing Load),2017-06-26,08:00:00,EDT,596.94868,595.49615,564.44955,626.54275
Vermont (Billing Load),2017-06-26,09:00:00,EDT,591.5840400000001,591.31511,559.68964,622.94059
Vermont (Billing Load),2017-06-26,10:00:00,EDT,580.68358,584.4080799999999,551.32329,617.49287
Vermont (Billing Load),2017-06-26,11:00:00,EDT,584.51738,579.80124,544.32952,615.27296
Vermont (Billing Load),2017-06-26,12:00:00,EDT,600.1727,576.01482,538.5038,613.5258299999999
Vermont (Billing Load),2017-06-26,13:00:00,EDT,593.1743299999999,572.24261,533.1773400000001,611.30788
Vermont (Billing Load),2017-06-26,14:00:00,EDT,585.00552,571.60412,531.0256099999999,612.18264
Vermont (Billing Load),2017-06-26,15:00:00,EDT,582.8756400000001,571.3774099999999,530.09927,612.6555599999999
Vermont (Billing Load),2017-06-26,16:00:00,EDT,592.7625,576.23535,535.55552,616.91519
Vermont (Billing Load),2017-06-26,17:00:00,EDT,614.30157,596.29176,557.19727,635.38625
Vermont (Billing Load),2017-06-26,18:00:00,EDT,641.94772,624.8330000000001,586.73929,662.92671
Vermont (Billing Load),2017-06-26,19:00:00,EDT,653.59431,653.1347599999999,617.84291,688.42661
Vermont (Billing Load),2017-06-26,20:00:00,EDT,657.72015,671.0081,638.1245200000001,703.89169
Vermont (Billing Load),2017-06-26,21:00:00,EDT,658.2388599999999,677.53754,646.11378,708.9613099999999
Vermont (Billing Load),2017-06-26,22:00:00,EDT,644.6366,648.61244,618.3914,678.83347
Vermont (Billing Load),2017-06-26,23:00:00,EDT,592.42178,586.55026,557.62184,615.47867
Vermont (Billing Load),2017-06-27,00:00:00,EDT,533.93543,539.93161,511.31604000000004,568.54719
Vermont (Billing Load),2017-06-27,01:00:00,EDT,502.4184,502.55697000000004,474.22958,530.88436
Vermont (Billing Load),2017-06-27,02:00:00,EDT,482.87710999999996,482.08081,453.8706,510.29102
Vermont (Billing Load),2017-06-27,03:00:00,EDT,472.70982000000004,471.10558,442.93467000000004,499.2765
Vermont (Billing Load),2017-06-27,04:00:00,EDT,469.83102,467.22162000000003,438.99325,495.44999
Vermont (Billing Load),2017-06-27,05:00:00,EDT,483.3451,480.90730999999994,451.37957,510.43504
Vermont (Billing Load),2017-06-27,06:00:00,EDT,515.7096700000001,499.8693,467.07070999999996,532.66788
Vermont (Billing Load),2017-06-27,07:00:00,EDT,566.22473,565.02439,529.32514,600.72364
Vermont (Billing Load),2017-06-27,08:00:00,EDT,603.0305900000001,607.8023599999999,572.1480799999999,643.45663
Vermont (Billing Load),2017-06-27,09:00:00,EDT,606.42106,602.7970799999999,568.25451,637.33964
Vermont (Billing Load),2017-06-27,10:00:00,EDT,586.05345,589.91436,554.38,625.44872
Vermont (Billing Load),2017-06-27,11:00:00,EDT,578.88203,581.96705,543.09982,620.83428
Vermont (Billing Load),2017-06-27,12:00:00,EDT,568.74262,571.36303,530.0658099999999,612.66025
Vermont (Billing Load),2017-06-27,13:00:00,EDT,588.27045,567.49595,525.4646299999999,609.52727
Vermont (Billing Load),2017-06-27,14:00:00,EDT,614.1923400000001,578.41697,536.68891,620.14504
Vermont (Billing Load),2017-06-27,15:00:00,EDT,640.6718099999999,588.92516,547.8228799999999,630.0274400000001
Vermont (Billing Load),2017-06-27,16:00:00,EDT,613.0984,590.8075200000001,550.05301,631.5620299999999
Vermont (Billing Load),2017-06-27,17:00:00,EDT,601.9748400000001,608.82757,568.74486,648.91028
Vermont (Billing Load),2017-06-27,18:00:00,EDT,645.0288099999999,627.60273,587.98289,667.22257
Vermont (Billing Load),2017-06-27,19:00:00,EDT,665.9148700000001,643.00625,606.9461200000001,679.06637
Vermont (Billing Load),2017-06-27,20:00:00,EDT,651.59739,657.45875,624.34805,690.56944
Vermont (Billing Load),2017-06-27,21:00:00,EDT,640.24843,667.80537,634.91224,700.6985099999999
Vermont (Billing Load),2017-06-27,22:00:00,EDT,625.64006,641.3966,608.18285,674.61035
Vermont (Billing Load),2017-06-27,23:00:00,EDT,577.24416,583.07753,550.49842,615.65663
Vermont (Billing Load),2017-06-28,00:00:00,EDT,523.47478,530.96701,502.37428,559.55974
Vermont (Billing Load),2017-06-28,01:00:00,EDT,493.11526,496.68313,468.44743,524.91882
Vermont (Billing Load),2017-06-28,02:00:00,EDT,478.12444000000005,476.44577999999996,448.32765,504.56390999999996
Vermont (Billing Load),2017-06-28,03:00:00,EDT,468.70994,465.1614,437.08269,493.2401
Vermont (Billing Load),2017-06-28,04:00:00,EDT,467.15205,461.8545,433.71815,489.99085
Vermont (Billing Load),2017-06-28,05:00:00,EDT,481.83196,478.36767000000003,448.92789000000005,507.80744000000004
Vermont (Billing Load),2017-06-28,06:00:00,EDT,514.36475,496.99361,464.27419000000003,529.71303
Vermont (Billing Load),2017-06-28,07:00:00,EDT,568.29692,560.4415700000001,524.82565,596.05749
Vermont (Billing Load),2017-06-28,08:00:00,EDT,606.56685,598.88401,563.4214099999999,634.3466099999999
Vermont (Billing Load),2017-06-28,09:00:00,EDT,584.2847,594.57953,560.0980000000001,629.06107
Vermont (Billing Load),2017-06-28,10:00:00,EDT,555.71528,578.90045,542.95875,614.8421400000001
Vermont (Billing Load),2017-06-28,11:00:00,EDT,549.97699,570.07031,530.83748,609.30314
Vermont (Billing Load),2017-06-28,12:00:00,EDT,551.68462,559.92248,518.17112,601.67384
Vermont (Billing Load),2017-06-28,13:00:00,EDT,567.1053099999999,553.35464,510.40764,596.3016299999999
Vermont (Billing Load),2017-06-28,14:00:00,EDT,578.38518,554.22423,510.39750999999995,598.0509599999999
Vermont (Billing Load),2017-06-28,15:00:00,EDT,567.06989,556.02993,512.08394,599.97591
Vermont (Billing Load),2017-06-28,16:00:00,EDT,559.3831799999999,563.95913,521.18573,606.73252
Vermont (Billing Load),2017-06-28,17:00:00,EDT,572.50375,589.0015,548.01442,629.98857
Vermont (Billing Load),2017-06-28,18:00:00,EDT,601.5215599999999,619.90687,579.84416,659.96958
Vermont (Billing Load),2017-06-28,19:00:00,EDT,631.29439,649.63122,613.09443,686.16801
Vermont (Billing Load),2017-06-28,20:00:00,EDT,649.58528,668.971,635.77113,702.17087
Vermont (Billing Load),2017-06-28,21:00:00,EDT,653.82849,677.89122,645.0628,710.71964
Vermont (Billing Load),2017-06-28,22:00:00,EDT,647.38545,651.42654,618.27688,684.5762
Vermont (Billing Load),2017-06-28,23:00:00,EDT,594.31088,589.14124,556.62748,621.655
Vermont (Billing Load),2017-06-29,00:00:00,EDT,533.47912,533.8383,505.32004000000006,562.35655
Vermont (Billing Load),2017-06-29,01:00:00,EDT,,499.65785,470.71322000000004,528.60249
Vermont (Billing Load),2017-06-29,02:00:00,EDT,,479.60562999999996,450.77567,508.4356
Vermont (Billing Load),2017-06-29,03:00:00,EDT,,471.38873,442.59720999999996,500.18024
Vermont (Billing Load),2017-06-29,04:00:00,EDT,,471.04433,442.19659,499.89207000000005
Vermont (Billing Load),2017-06-29,05:00:00,EDT,,482.51187000000004,452.39148,512.63226
Vermont (Billing Load),2017-06-29,06:00:00,EDT,,501.51155,468.13625,534.88685
Vermont (Billing Load),2017-06-29,07:00:00,EDT,,570.40297,534.28785,606.51809
Vermont (Billing Load),2017-06-29,08:00:00,EDT,,621.20469,585.20502,657.20436
Vermont (Billing Load),2017-06-29,09:00:00,EDT,,631.50719,596.50067,666.51371
Vermont (Billing Load),2017-06-29,10:00:00,EDT,,632.1822400000001,597.92553,666.43894
Vermont (Billing Load),2017-06-29,11:00:00,EDT,,636.96857,601.79358,672.14355
Vermont (Billing Load),2017-06-29,12:00:00,EDT,,635.1764599999999,598.84993,671.50298
Vermont (Billing Load),2017-06-29,13:00:00,EDT,,632.0215099999999,594.92603,669.11699
Vermont (Billing Load),2017-06-29,14:00:00,EDT,,648.78855,611.36573,686.21136
Vermont (Billing Load),2017-06-29,15:00:00,EDT,,669.54115,630.89942,708.18289
Vermont (Billing Load),2017-06-29,16:00:00,EDT,,673.43738,633.59381,713.28094
Vermont (Billing Load),2017-06-29,17:00:00,EDT,,687.8672799999999,648.51807,727.2164799999999
Vermont (Billing Load),2017-06-29,18:00:00,EDT,,704.79012,666.4839099999999,743.09633
Vermont (Billing Load),2017-06-29,19:00:00,EDT,,709.5160000000001,673.99397,745.0380200000001
Vermont (Billing Load),2017-06-29,20:00:00,EDT,,710.35467,676.8888099999999,743.82052
Vermont (Billing Load),2017-06-29,21:00:00,EDT,,720.73794,687.2978,754.17807
Vermont (Billing Load),2017-06-29,22:00:00,EDT,,687.57891,653.82335,721.33447
Vermont (Billing Load),2017-06-29,23:00:00,EDT,,629.53095,596.3996599999999,662.66224
Vermont (Billing Load),2017-06-30,00:00:00,EDT,,580.97882,553.13909,608.81855
Vermont (Billing Load),2017-06-30,01:00:00,EDT,512.67246,553.87364,524.4173900000001,583.3298900000001
Vermont (Billing Load),2017-06-30,02:00:00,EDT,498.66932,532.48009,503.60144,561.35875
Vermont (Billing Load),2017-06-30,03:00:00,EDT,492.47594000000004,520.95045,492.08491,549.816
Vermont (Billing Load),2017-06-30,04:00:00,EDT,490.23644,516.38153,486.68484000000007,546.07822
Vermont (Billing Load),2017-06-30,05:00:00,EDT,503.38304000000005,521.27824,489.21871,553.33777
Vermont (Billing Load),2017-06-30,06:00:00,EDT,540.1843,541.47743,505.65812,577.29674
Vermont (Billing Load),2017-06-30,07:00:00,EDT,600.18719,606.60556,567.61737,645.59374
Vermont (Billing Load),2017-06-30,08:00:00,EDT,646.9741700000001,659.31807,619.92263,698.7135099999999
Vermont (Billing Load),2017-06-30,09:00:00,EDT,661.92581,674.90435,636.93441,712.8742900000001
Vermont (Billing Load),2017-06-30,10:00:00,EDT,657.96352,679.25978,643.935,714.58457
Vermont (Billing Load),2017-06-30,11:00:00,EDT,663.5020400000001,687.5034,651.40257,723.60423
Vermont (Billing Load),2017-06-30,12:00:00,EDT,637.12825,690.86689,652.80925,728.9245400000001
Vermont (Billing Load),2017-06-30,13:00:00,EDT,669.79372,689.1319,649.72645,728.53735
Vermont (Billing Load),2017-06-30,14:00:00,EDT,720.62533,695.20283,655.7823400000001,734.62332
Vermont (Billing Load),2017-06-30,15:00:00,EDT,699.74603,700.89354,662.39067,739.3964
Vermont (Billing Load),2017-06-30,16:00:00,EDT,709.8002,706.93486,669.3566599999999,744.51306
Vermont (Billing Load),2017-06-30,17:00:00,EDT,748.11522,726.2525400000001,687.7235599999999,764.78152
Vermont (Billing Load),2017-06-30,18:00:00,EDT,746.57936,741.01445,701.81492,780.21398
Vermont (Billing Load),2017-06-30,19:00:00,EDT,725.3267400000001,751.37918,714.19048,788.56788
Vermont (Billing Load),2017-06-30,20:00:00,EDT,712.6465400000001,752.8810900000001,717.6958,788.06637
Vermont (Billing Load),2017-06-30,21:00:00,EDT,700.19603,759.27084,725.76278,792.7789
Vermont (Billing Load),2017-06-30,22:00:00,EDT,691.60523,729.64277,697.45305,761.83249
Vermont (Billing Load),2017-06-30,23:00:00,EDT,648.64028,675.0776099999999,644.07708,706.0781400000001
Vermont (Billing Load),2017-07-01,00:00:00,EDT,593.07547,615.39533,584.8999299999999,645.89073
Vermont (Billing Load),2017-07-01,01:00:00,EDT,555.5885599999999,589.33983,559.70488,618.97477
Vermont (Billing Load),2017-07-01,02:00:00,EDT,529.8738,562.57052,533.75598,591.38506
Vermont (Billing Load),2017-07-01,03:00:00,EDT,516.06348,546.8496700000001,518.77063,574.9287099999999
Vermont (Billing Load),2017-07-01,04:00:00,EDT,508.48758,537.0781599999999,509.23215,564.92417
Vermont (Billing Load),2017-07-01,05:00:00,EDT,508.71585999999996,529.38803,500.81066,557.9653900000001
Vermont (Billing Load),2017-07-01,06:00:00,EDT,518.84642,527.5457700000001,497.17796,557.91359
Vermont (Billing Load),2017-07-01,07:00:00,EDT,541.60207,557.35948,523.98189,590.73707
Vermont (Billing Load),2017-07-01,08:00:00,EDT,576.4264400000001,589.5757,553.23601,625.91538
Vermont (Billing Load),2017-07-01,09:00:00,EDT,613.10895,615.02396,577.91235,652.13557
Vermont (Billing Load),2017-07-01,10:00:00,EDT,647.4784900000001,633.73091,596.36366,671.09817
Vermont (Billing Load),2017-07-01,11:00:00,EDT,672.62928,644.46177,605.51679,683.40676
Vermont (Billing Load),2017-07-01,12:00:00,EDT,674.29153,656.84608,616.80412,696.88804
Vermont (Billing Load),2017-07-01,13:00:00,EDT,662.74361,667.99797,627.65583,708.34011
Vermont (Billing Load),2017-07-01,14:00:00,EDT,665.39914,680.24044,640.26001,720.22087
Vermont (Billing Load),2017-07-01,15:00:00,EDT,680.04498,695.57025,654.94787,736.19263
Vermont (Billing Load),2017-07-01,16:00:00,EDT,686.0156400000001,711.2982099999999,668.0994099999999,754.4970099999999
Vermont (Billing Load),2017-07-01,17:00:00,EDT,667.33343,719.38671,675.48365,763.28977
Vermont (Billing Load),2017-07-01,18:00:00,EDT,686.5374,740.56423,698.91145,782.217
Vermont (Billing Load),2017-07-01,19:00:00,EDT,703.83987,738.8156299999999,701.0215099999999,776.60974
Vermont (Billing Load),2017-07-01,20:00:00,EDT,678.7886900000001,723.88859,689.04744,758.72975
Vermont (Billing Load),2017-07-01,21:00:00,EDT,661.5777,726.5276299999999,693.39939,759.65588
Vermont (Billing Load),2017-07-01,22:00:00,EDT,660.4716599999999,700.4166299999999,668.36789,732.46537
Vermont (Billing Load),2017-07-01,23:00:00,EDT,622.47734,657.03842,626.0817400000001,687.9951
Vermont (Billing Load),2017-07-02,00:00:00,EDT,567.10369,607.4168400000001,577.02305,637.81063
Vermont (Billing Load),2017-07-02,01:00:00,EDT,529.96338,575.31187,547.72779,602.89595
Vermont (Billing Load),2017-07-02,02:00:00,EDT,506.46578,550.65567,523.9549400000001,577.3564
Vermont (Billing Load),2017-07-02,03:00:00,EDT,494.48760999999996,532.90147,506.99618,558.80675
Vermont (Billing Load),2017-07-02,04:00:00,EDT,489.94284000000005,521.90915,496.25664000000006,547.56167
Vermont (Billing Load),2017-07-02,05:00:00,EDT,491.13111,519.04575,492.60115,545.49036
Vermont (Billing Load),2017-07-02,06:00:00,EDT,493.83741,505.19485,476.82488,533.56482
Vermont (Billing Load),2017-07-02,07:00:00,EDT,508.58945,520.4345099999999,488.7406,552.12842
Vermont (Billing Load),2017-07-02,08:00:00,EDT,529.21162,541.4209900000001,506.52602,576.31597
Vermont (Billing Load),2017-07-02,09:00:00,EDT,547.0101099999999,557.97513,522.49058,593.45969
Vermont (Billing Load),2017-07-02,10:00:00,EDT,541.3088,566.08368,529.07744,603.08993
Vermont (Billing Load),2017-07-02,11:00:00,EDT,527.65087,560.57678,520.61578,600.5377900000001
Vermont (Billing Load),2017-07-02,12:00:00,EDT,518.7941,556.65972,514.1789200000001,599.14052
Vermont (Billing Load),2017-07-02,13:00:00,EDT,512.13435,555.84431,512.0500099999999,599.63861
Vermont (Billing Load),2017-07-02,14:00:00,EDT,515.74433,553.1766200000001,508.55137,597.80187
Vermont (Billing Load),2017-07-02,15:00:00,EDT,518.89378,556.3526099999999,511.00094,601.70429
Vermont (Billing Load),2017-07-02,16:00:00,EDT,539.3013599999999,575.82056,530.38867,621.25245
Vermont (Billing Load),2017-07-02,17:00:00,EDT,575.37215,611.63422,567.39458,655.87385
Vermont (Billing Load),2017-07-02,18:00:00,EDT,618.5035,654.73903,612.65276,696.8253
Vermont (Billing Load),2017-07-02,19:00:00,EDT,656.57871,693.28437,655.34913,731.2196
Vermont (Billing Load),2017-07-02,20:00:00,EDT,670.24238,713.60385,680.12713,747.08057
Vermont (Billing Load),2017-07-02,21:00:00,EDT,667.91084,719.4016799999999,688.0946299999999,750.70874
Vermont (Billing Load),2017-07-02,22:00:00,EDT,663.42796,693.3965,663.23406,723.55894
Vermont (Billing Load),2017-07-02,23:00:00,EDT,623.9253,636.95211,607.95267,665.95155
Vermont (Billing Load),2017-07-03,00:00:00,EDT,565.09569,619.0541599999999,592.98655,645.12176
Vermont (Billing Load),2017-07-03,01:00:00,EDT,524.69514,576.55435,552.1877400000001,600.9209599999999
Vermont (Billing Load),2017-07-03,02:00:00,EDT,502.8174,551.39026,527.74723,575.03328
Vermont (Billing Load),2017-07-03,03:00:00,EDT,491.15581,537.05339,513.72271,560.3840700000001
Vermont (Billing Load),2017-07-03,04:00:00,EDT,488.61877000000004,530.34389,506.53587000000005,554.1519099999999
Vermont (Billing Load),2017-07-03,05:00:00,EDT,492.40474000000006,536.27895,511.11955,561.43835
Vermont (Billing Load),2017-07-03,06:00:00,EDT,507.9744,551.8129,524.86705,578.7587599999999
Vermont (Billing Load),2017-07-03,07:00:00,EDT,543.8204599999999,613.2246299999999,584.04576,642.40351
Vermont (Billing Load),2017-07-03,08:00:00,EDT,572.4042900000001,654.75894,623.25433,686.26355
Vermont (Billing Load),2017-07-03,09:00:00,EDT,575.13814,652.39226,620.61527,684.1692400000001
Vermont (Billing Load),2017-07-03,10:00:00,EDT,567.0161099999999,637.50332,604.02175,670.9848900000001
Vermont (Billing Load),2017-07-03,11:00:00,EDT,560.52928,626.8278,589.90722,663.7483900000001
Vermont (Billing Load),2017-07-03,12:00:00,EDT,562.56961,618.8636,578.96191,658.76528
Vermont (Billing Load),2017-07-03,13:00:00,EDT,560.49871,614.4296400000001,572.93614,655.92314
Vermont (Billing Load),2017-07-03,14:00:00,EDT,563.75274,617.78835,575.3243,660.2524
Vermont (Billing Load),2017-07-03,15:00:00,EDT,569.17444,619.35146,576.32593,662.377
Vermont (Billing Load),2017-07-03,16:00:00,EDT,578.58402,627.69212,585.7334599999999,669.65079
Vermont (Billing Load),2017-07-03,17:00:00,EDT,602.87376,641.9936799999999,601.99823,681.9891200000001
Vermont (Billing Load),2017-07-03,18:00:00,EDT,637.11342,664.9338,626.5273599999999,703.34023
Vermont (Billing Load),2017-07-03,19:00:00,EDT,655.83289,689.56871,653.49172,725.6456900000001
Vermont (Billing Load),2017-07-03,20:00:00,EDT,658.42569,701.96927,668.70876,735.22978
Vermont (Billing Load),2017-07-03,21:00:00,EDT,648.6906700000001,710.53361,678.85749,742.2097200000001
Vermont (Billing Load),2017-07-03,22:00:00,EDT,639.64771,686.6428,656.15945,717.1261400000001
Vermont (Billing Load),2017-07-03,23:00:00,EDT,603.36738,630.81881,601.61647,660.02115
Vermont (Billing Load),2017-07-04,00:00:00,EDT,555.41066,567.4901,538.5976400000001,596.38257
Vermont (Billing Load),2017-07-04,01:00:00,EDT,515.41117,525.71882,497.3332,554.10443
Vermont (Billing Load),2017-07-04,02:00:00,EDT,490.56490999999994,497.42509,469.15640999999994,525.69377
Vermont (Billing Load),2017-07-04,03:00:00,EDT,475.77120999999994,479.45102,451.22155999999995,507.68048
Vermont (Billing Load),2017-07-04,04:00:00,EDT,468.2025,470.28618,441.99938,498.57298
Vermont (Billing Load),2017-07-04,05:00:00,EDT,468.68442999999996,474.7919,445.2083,504.3755
Vermont (Billing Load),2017-07-04,06:00:00,EDT,474.73852,469.50027,436.65137999999996,502.34915
Vermont (Billing Load),2017-07-04,07:00:00,EDT,489.98620999999997,490.44541,454.33319000000006,526.55763
Vermont (Billing Load),2017-07-04,08:00:00,EDT,505.54880999999995,506.90547000000004,470.19023,543.6207099999999
Vermont (Billing Load),2017-07-04,09:00:00,EDT,512.49306,516.6426299999999,482.22402,551.06124
Vermont (Billing Load),2017-07-04,10:00:00,EDT,503.1229,517.1155200000001,480.39120999999994,553.83984
Vermont (Billing Load),2017-07-04,11:00:00,EDT,485.75343,505.31909,464.91263,545.72556
Vermont (Billing Load),2017-07-04,12:00:00,EDT,482.70285,494.62338,451.88867999999997,537.35807
Vermont (Billing Load),2017-07-04,13:00:00,EDT,485.03404000000006,487.69302000000005,443.86504,531.5210099999999
Vermont (Billing Load),2017-07-04,14:00:00,EDT,484.78965999999997,482.48612,437.99233,526.97992
Vermont (Billing Load),2017-07-04,15:00:00,EDT,492.49885,483.55085999999994,438.98817,528.11355
Vermont (Billing Load),2017-07-04,16:00:00,EDT,506.83187000000004,501.38142999999997,458.03914000000003,544.7237200000001
Vermont (Billing Load),2017-07-04,17:00:00,EDT,540.33778,534.68493,493.12785,576.242
Vermont (Billing Load),2017-07-04,18:00:00,EDT,578.54925,572.01022,531.84928,612.17115
Vermont (Billing Load),2017-07-04,19:00:00,EDT,614.0371,611.02076,574.17033,647.8711900000001
Vermont (Billing Load),2017-07-04,20:00:00,EDT,631.78081,630.08481,596.7139400000001,663.45568
Vermont (Billing Load),2017-07-04,21:00:00,EDT,627.60821,633.85204,600.89458,666.8095
Vermont (Billing Load),2017-07-04,22:00:00,EDT,619.4757400000001,616.21746,582.94,649.49491
Vermont (Billing Load),2017-07-04,23:00:00,EDT,588.74991,582.10197,549.4579200000001,614.74602
Vermont (Billing Load),2017-07-05,00:00:00,EDT,537.7869,543.0907599999999,514.4240599999999,571.7574599999999
Vermont (Billing Load),2017-07-05,01:00:00,EDT,499.86195,501.08651,471.67239000000006,530.5006400000001
Vermont (Billing Load),2017-07-05,02:00:00,EDT,477.76107,482.6473,453.34601,511.9486
Vermont (Billing Load),2017-07-05,03:00:00,EDT,464.90930999999995,474.30360999999994,445.04015999999996,503.56707
Vermont (Billing Load),2017-07-05,04:00:00,EDT,461.20377,471.91051,442.59173,501.22927999999996
Vermont (Billing Load),2017-07-05,05:00:00,EDT,471.95937000000004,481.80795,451.23612,512.37978
Vermont (Billing Load),2017-07-05,06:00:00,EDT,498.35909000000004,501.90259000000003,468.16097,535.6442099999999
Vermont (Billing Load),2017-07-05,07:00:00,EDT,547.01705,573.2347,536.28909,610.18031
Vermont (Billing Load),2017-07-05,08:00:00,EDT,575.95095,603.4637700000001,565.87956,641.04799
Vermont (Billing Load),2017-07-05,09:00:00,EDT,570.36538,598.90288,563.10985,634.6959099999999
Vermont (Billing Load),2017-07-05,10:00:00,EDT,559.79568,590.14956,551.7856,628.51352
Vermont (Billing Load),2017-07-05,11:00:00,EDT,560.66131,588.07668,546.00413,630.1492400000001
Vermont (Billing Load),2017-07-05,12:00:00,EDT,562.28207,591.7507099999999,547.41602,636.0854
Vermont (Billing Load),2017-07-05,13:00:00,EDT,563.18444,595.88937,550.38996,641.38877
Vermont (Billing Load),2017-07-05,14:00:00,EDT,575.24779,606.5871099999999,560.60113,652.5730900000001
Vermont (Billing Load),2017-07-05,15:00:00,EDT,587.43615,614.33297,568.47547,660.19047
Vermont (Billing Load),2017-07-05,16:00:00,EDT,601.91552,625.3635,580.81551,669.9114900000001
Vermont (Billing Load),2017-07-05,17:00:00,EDT,636.7191,653.2769599999999,610.79882,695.75511
Vermont (Billing Load),2017-07-05,18:00:00,EDT,675.22638,685.95938,645.0749900000001,726.84376
Vermont (Billing Load),2017-07-05,19:00:00,EDT,707.73644,720.53065,682.91332,758.14798
Vermont (Billing Load),2017-07-05,20:00:00,EDT,718.90732,737.86627,703.62975,772.10279
Vermont (Billing Load),2017-07-05,21:00:00,EDT,714.88901,746.5771900000001,712.72987,780.42452
Vermont (Billing Load),2017-07-05,22:00:00,EDT,707.06471,717.12601,682.96702,751.285
Vermont (Billing Load),2017-07-05,23:00:00,EDT,653.1369,649.5943,616.05206,683.13653
Vermont (Billing Load),2017-07-06,00:00:00,EDT,586.2489400000001,594.04767,564.3622,623.73315
Vermont (Billing Load),2017-07-06,01:00:00,EDT,545.98032,558.56154,528.92695,588.1961299999999
Vermont (Billing Load),2017-07-06,02:00:00,EDT,524.4817,533.89446,504.37185999999997,563.41706
Vermont (Billing Load),2017-07-06,03:00:00,EDT,514.47835,522.00482,492.51977,551.48987
Vermont (Billing Load),2017-07-06,04:00:00,EDT,513.32019,517.64602,488.10605999999996,547.18597
Vermont (Billing Load),2017-07-06,05:00:00,EDT,520.21182,528.52828,497.74428,559.3122900000001
Vermont (Billing Load),2017-07-06,06:00:00,EDT,546.6064200000001,547.84627,513.91229,581.78025
Vermont (Billing Load),2017-07-06,07:00:00,EDT,595.32831,611.28247,574.46209,648.10285
Vermont (Billing Load),2017-07-06,08:00:00,EDT,630.02633,659.95865,623.0253299999999,696.8919599999999
Vermont (Billing Load),2017-07-06,09:00:00,EDT,633.69925,678.5280700000001,642.94807,714.10808
Vermont (Billing Load),2017-07-06,10:00:00,EDT,626.95188,684.91365,650.00033,719.82696
Vermont (Billing Load),2017-07-06,11:00:00,EDT,646.52782,688.24059,652.59295,723.88824
